iata_code,airport_name,latitude_deg,longitude_deg,elevation_ft,municipality
MDW,Chicago Midway International Airport,41.785999,-87.752403,620.0,Chicago
MDF,Taylor County Airport,45.10100174,-90.30329895,1478.0,Medford
MXE,Laurinburg Maxton Airport,34.791901,-79.365799,216.0,Maxton
MEI,Key Field,32.33259963989258,-88.75189971923828,297.0,Meridian
MEM,Memphis International Airport,35.04240036010742,-89.97669982910156,341.0,Memphis
MER,Castle Airport,37.38050079,-120.5680008,191.0,Merced
MEV,Minden-Tahoe Airport,39.00030136,-119.7509995,4722.0,Minden
MFD,Mansfield Lahm Regional Airport,40.82139968869999,-82.5166015625,1297.0,Mansfield
MFE,Mc Allen Miller International Airport,26.17580032,-98.23860168,107.0,Mc Allen
MFI,Marshfield Municipal Airport,44.6369018555,-90.1893005371,1277.0,Marshfield
MFR,Rogue Valley International Medford Airport,42.37419891357422,-122.8730010986328,1335.0,Medford
MFV,Accomack County Airport,37.646900177,-75.761100769,47.0,Melfa
MGC,Michigan City Municipal Airport,41.703300476100004,-86.8211975098,655.0,Michigan City
MGE,Dobbins Air Reserve Base,33.91540146,-84.51629639,1068.0,Marietta
MGJ,Orange County Airport,41.50999832,-74.26460266,364.0,Montgomery
MGM,Montgomery Regional (Dannelly Field) Airport,32.30059814,-86.39399719,221.0,Montgomery
MGR,Moultrie Municipal Airport,31.084899902300002,-83.8032989502,294.0,Moultrie
MGW,Morgantown Municipal Walter L. Bill Hart Field,39.64289856,-79.91629791,1248.0,Morgantown
MGY,Dayton-Wright Brothers Airport,39.5890007019,-84.224899292,957.0,Dayton
MHE,Mitchell Municipal Airport,43.7747993469,-98.0385971069,1304.0,Mitchell
MHK,Manhattan Regional Airport,39.14099884033203,-96.6707992553711,1057.0,Manhattan
MHL,Marshall Memorial Municipal Airport,39.0957984924,-93.2029037476,779.0,Marshall
MHR,Sacramento Mather Airport,38.55390167,-121.29799650000001,98.0,Sacramento
MHT,Manchester-Boston Regional Airport,42.932598,-71.435699,266.0,Manchester
MHV,Mojave Airport,35.05939865,-118.15200039999999,2801.0,Mojave
MIA,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,Miami
MIB,Minot Air Force Base,48.4156,-101.358002,1667.0,Minot
MIE,Delaware County Johnson Field,40.2422981262207,-85.3958969116211,937.0,Muncie
MIT,Shafter Airport - Minter Field,35.507401,-119.192002,424.0,Shafter
MIV,Millville Municipal Airport,39.367802000000005,-75.072197,85.0,Millville
MJX,Ocean County Airport,39.92750168,-74.29239655,82.0,Toms River
MKC,Charles B. Wheeler Downtown Airport,39.12319946289063,-94.5927963256836,759.0,Kansas City
MKE,General Mitchell International Airport,42.94720077514648,-87.89659881591797,723.0,Milwaukee
MKG,Muskegon County Airport,43.169498,-86.238197,629.0,Muskegon
MKL,McKellar-Sipes Regional Airport,35.599899,-88.915604,434.0,Jackson
MRK,Marco Island Executive Airport,25.995001000000002,-81.672501,5.0,Marco Island
MLB,Melbourne International Airport,28.10280036926269,-80.64530181884766,33.0,Melbourne
MLC,Mc Alester Regional Airport,34.882401,-95.783501,770.0,Mc Alester
MLI,Quad City International Airport,41.44850158691406,-90.50749969482422,590.0,Moline
MLS,Frank Wiley Field,46.428001403808594,-105.88600158691406,2630.0,Miles City
MLU,Monroe Regional Airport,32.51089859008789,-92.0376968383789,79.0,Monroe
MMH,Mammoth Yosemite Airport,37.62409973,-118.83799740000002,7135.0,Mammoth Lakes
MMI,McMinn County Airport,35.39730072,-84.56259918,875.0,Athens
MML,Southwest Minnesota Regional Airport - Marshall/Ryan Field,44.45050049,-95.82189941,1183.0,Marshall
MMS,Selfs Airport,34.231498718299996,-90.2895965576,162.0,Marks
MMT,Mc Entire Joint National Guard Base,33.92079926,-80.80130005,254.0,Eastover
MMU,Morristown Municipal Airport,40.799400329589844,-74.41490173339844,187.0,Morristown
MNM,Menominee Regional Airport,45.126701000000004,-87.638397,625.0,Menominee
MNN,Marion Municipal Airport,40.6161994934,-83.06349945070002,993.0,Marion
MOB,Mobile Regional Airport,30.691200256348,-88.242797851562,219.0,Mobile
MOD,Modesto City Co-Harry Sham Field,37.62580109,-120.9540024,97.0,Modesto
MOT,Minot International Airport,48.2593994140625,-101.27999877929688,1716.0,Minot
RMY,Mariposa Yosemite Airport,37.510898590100005,-120.040000916,2254.0,Mariposa
MPJ,Petit Jean Park Airport,35.138901000000004,-92.90920200000001,923.0,Morrilton
MPO,Pocono Mountains Municipal Airport,41.137503,-75.378897,1915.0,Mount Pocono
MPV,Edward F Knapp State Airport,44.20349884,-72.56230164,1166.0,Barre/Montpelier
MPZ,Mount Pleasant Municipal Airport,40.94660187,-91.51110077,730.0,Mount Pleasant
MQB,Macomb Municipal Airport,40.520099639899996,-90.6523971558,707.0,Macomb
MEO,Dare County Regional Airport,35.91899872,-75.69550323,13.0,Manteo
CTH,Chester County G O Carlson Airport,39.97900009,-75.86550140000001,660.0,Coatesville
MQY,Smyrna Airport,36.0089988708,-86.52010345459999,543.0,Smyrna
MRB,Eastern WV Regional Airport/Shepherd Field,39.40190125,-77.98459625,565.0,Martinsburg
MRC,Maury County Airport,35.5541000366,-87.17890167239997,681.0,Columbia/Mount Pleasant
MRF,Marfa Municipal Airport,30.371098999999997,-104.017997,4849.0,Marfa
MRN,Foothills Regional Airport,35.820202,-81.611397,1270.0,Morganton
MRY,Monterey Peninsula Airport,36.58700180053711,-121.84300231933594,257.0,Monterey
MSL,Northwest Alabama Regional Airport,34.74530029,-87.61019897,551.0,Muscle Shoals
MSN,Dane County Regional Truax Field,43.13990020751953,-89.3375015258789,887.0,Madison
MSO,Missoula International Airport,46.91630173,-114.0910034,3206.0,Missoula
MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.882,-93.221802,841.0,Minneapolis
MSS,Massena International Richards Field,44.93579864501953,-74.84559631347656,215.0,Massena
MSV,Sullivan County International Airport,41.701596,-74.794997,1403.0,Monticello
MSY,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,4.0,New Orleans
MTC,Selfridge Air National Guard Base Airport,42.613463,-82.836919,580.0,Mount Clemens
MTH,The Florida Keys Marathon Airport,24.726101,-81.051399,5.0,Marathon
MTJ,Montrose Regional Airport,38.5097999573,-107.89399719200001,5759.0,Montrose
MTN,Martin State Airport,39.325699,-76.413803,21.0,Baltimore
MTO,Coles County Memorial Airport,39.477901,-88.279198,722.0,Mattoon/Charleston
MTP,Montauk Airport,41.0765,-71.920797,6.0,Montauk
MTW,Manitowoc County Airport,44.128799,-87.68060200000001,651.0,Manitowoc
MUI,Muir Army Air Field (Fort Indiantown Gap) Airport,40.434799,-76.569397,488.0,Fort Indiantown Gap(Annville)
MUO,Mountain Home Air Force Base,43.043597999999996,-115.872002,2996.0,Mountain Home
MUT,Muscatine Municipal Airport,41.367803,-91.148201,547.0,Muscatine
MVC,Monroe County Aeroplex Airport,31.458000000000002,-87.350996,419.0,Monroeville
MVE,Montevideo Chippewa County Airport,44.969101,-95.710297,1034.0,Montevideo
MVL,Morrisville Stowe State Airport,44.53459930419999,-72.6139984131,732.0,Morrisville
MVY,Martha's Vineyard Airport,41.393100738499996,-70.6143035889,67.0,Martha's Vineyard
MWA,Williamson County Regional Airport,37.75500107,-89.01110077,472.0,Marion
MWC,Lawrence J Timmerman Airport,43.110401,-88.034401,745.0,Milwaukee
MWH,Grant County International Airport,47.20769882,-119.3199997,1189.0,Moses Lake
MWL,Mineral Wells Airport,32.7816009521,-98.0602035522,974.0,Mineral Wells
MWO,Middletown Regional Airport,39.530998,-84.395302,650.0,Middletown
MXA,Manila Municipal Airport,35.894402,-90.154602,242.0,Manila
MXF,Maxwell Air Force Base,32.3829,-86.365799,171.0,Montgomery
MYF,Montgomery-Gibbs Executive Airport,32.8157,-117.139999,427.0,San Diego
MYL,McCall Municipal Airport,44.88970184,-116.10099790000001,5024.0,McCall
MYR,Myrtle Beach International Airport,33.6796989441,-78.9282989502,25.0,Myrtle Beach
MYV,Yuba County Airport,39.09780121,-121.5699997,64.0,Marysville
MZJ,Pinal Airpark,32.5106010437,-111.32800293,1893.0,Marana
MZZ,Marion Municipal Airport,40.489898681599996,-85.6797027588,859.0,Marion
CTX,Cortland County Chase Field,42.59260178,-76.21489716,1198.0,Cortland
SXY,Sidney Municipal Airport,42.302600860596,-75.41600036621101,1027.0,Sidney
ESP,Stroudsburg Pocono Airport,41.035800933800004,-75.1605987549,480.0,East Stroudsburg
NBG,New Orleans NAS JRB/Alvin Callender Field,29.82530022,-90.03500366,2.0,New Orleans
NHX,Naval Outlying Field Barin,30.389099121100006,-87.63529968259998,54.0,Foley
DGN,Dahlgren Naval Surface Warfare Center Airport,38.33250046,-77.03720093,18.0,Dahlgren
NEL,Lakehurst Maxfield Field Airport,40.03329849,-74.353302,101.0,Lakehurst
NEN,Whitehouse Naval Outlying Field,30.353900909424,-81.87190246582,99.0,Jacksonville
NEW,Lakefront Airport,30.042400360107003,-90.02829742431601,8.0,New Orleans
NFL,Fallon Naval Air Station,39.41659927,-118.70099640000001,3934.0,Fallon
FWH,NAS Fort Worth JRB/Carswell Field,32.76919937,-97.4414978,650.0,Fort Worth
NGU,Norfolk Naval Station (Chambers Field),36.937599,-76.289299,17.0,Norfolk
NHK,Patuxent River Naval Air Station (Trapnell Field),38.285999,-76.41179699999999,39.0,Patuxent River
NHZ,Brunswick Executive Airport,43.89220047,-69.93859863,72.0,Brunswick
NIP,Jacksonville Naval Air Station (Towers Field),30.2358,-81.680603,21.0,Jacksonville
NJK,El Centro NAF Airport (Vraciu Field),32.829201,-115.671996,-42.0,El Centro
NKX,Miramar Marine Corps Air Station - Mitscher Field,32.86840057,-117.1429977,477.0,San Diego
NLC,Lemoore Naval Air Station (Reeves Field) Airport,36.33300018,-119.95200349999999,232.0,Lemoore
NPA,Pensacola Naval Air Station/Forrest Sherman Field,30.35269928,-87.31860352,28.0,Pensacola
NQA,Millington-Memphis Airport,35.356701,-89.8703,320.0,Millington
NQI,Kingsville Naval Air Station,27.5072002411,-97.8097000122,50.0,Kingsville
NQX,Naval Air Station Key West/Boca Chica Field,24.57579994,-81.68890381,6.0,Key West
NRB,Naval Station Mayport (Admiral David L. Mcdonald Field),30.39109993,-81.42469788,15.0,Mayport
NRS,Naval Outlying Field Imperial Beach (Ream Field),32.56669998,-117.11699679999998,24.0,Imperial Beach
NSE,Whiting Field Naval Air Station - North,30.724199300000002,-87.02189636,199.0,Milton
NTD,Point Mugu Naval Air Station (Naval Base Ventura Co),34.120300293,-119.12100219700001,13.0,Point Mugu
NTU,Oceana Naval Air Station,36.820702000000004,-76.033501,23.0,Virginia Beach
NUQ,Moffett Federal Airfield,37.4161,-122.04900400000001,32.0,Mountain View
NUW,Whidbey Island Naval Air Station (Ault Field),48.351799,-122.655998,47.0,Oak Harbor
YUM,Yuma MCAS/Yuma International Airport,32.65660095,-114.6060028,213.0,Yuma
NZY,North Island Naval Air Station-Halsey Field,32.69919968,-117.2149963,26.0,San Diego
NVN,Nervino Airport,39.8185005188,-120.35299682600001,4900.0,Beckwourth
COA,Columbia Airport,38.0303993225,-120.415000916,2118.0,Columbia
ODC,Oakdale Airport,37.75630188,-120.8000031,237.0,Oakdale
EYR,Yerington Municipal Airport,39.0041007996,-119.157997131,4378.0,Yerington
OAJ,Albert J Ellis Airport,34.8292007446,-77.61209869380002,94.0,Jacksonville
OAK,Metropolitan Oakland International Airport,37.721298,-122.221001,9.0,Oakland
OAR,Marina Municipal Airport,36.68190002,-121.762001,137.0,Marina
OBE,Okeechobee County Airport,27.2628002167,-80.8498001099,34.0,Okeechobee
OCF,Ocala International Airport - Jim Taylor Field,29.17259979,-82.22419739,90.0,Ocala
OCH,A L Mangham Jr. Regional Airport,31.57799911,-94.70950317,355.0,Nacogdoches
OCW,Warren Field,35.570499420166,-77.049797058105,38.0,Washington
OEA,O'Neal Airport,38.6913986206,-87.5522003174,414.0,Vincennes
OEO,L O Simenstad Municipal Airport,45.310001373290994,-92.69190216064501,903.0,Osceola
OFF,Offutt Air Force Base,41.118301391602,-95.912498474121,1052.0,Omaha
OFK,Karl Stefan Memorial Airport,41.985500335693004,-97.435096740723,1573.0,Norfolk
OGA,Searle Field,41.11949921,-101.76999659999998,3279.0,Ogallala
OGB,Orangeburg Municipal Airport,33.456798553467,-80.859497070312,195.0,Orangeburg
OGD,Ogden Hinckley Airport,41.195899963379,-112.0120010376,4473.0,Ogden
OGS,Ogdensburg International Airport,44.681900024399994,-75.46549987790002,297.0,Ogdensburg
OIC,Lt Warren Eaton Airport,42.566600799561,-75.524101257324,1025.0,Norwich
OJC,Johnson County Executive Airport,38.84759903,-94.73760223,1096.0,Olathe
OCN,Oceanside Municipal Airport,33.217300415039,-117.35399627686,28.0,Oceanside
OKC,Will Rogers World Airport,35.39310073852539,-97.60070037841795,1295.0,Oklahoma City
ODW,AJ Eisenberg Airport,48.251499176,-122.67400360100001,193.0,Oak Harbor
OKK,Kokomo Municipal Airport,40.528198242188,-86.05899810791,830.0,Kokomo
OKM,Okmulgee Regional Airport,35.668098449706996,-95.948699951172,720.0,Okmulgee
OKS,Garden County Airport/King Rhiley Field,41.401001,-102.355003,3394.0,Oshkosh
WGO,Winchester Regional Airport,39.14350128,-78.14440155,726.0,Winchester
OLD,"Dewitt Field,Old Town Municipal Airport",44.95280075,-68.67430115,126.0,Old Town
OLF,L M Clayton Airport,48.0945014954,-105.57499694799999,1986.0,Wolf Point
OLM,Olympia Regional Airport,46.9693985,-122.90299990000001,209.0,Olympia
OLS,Nogales International Airport,31.4177,-110.848,3955.0,Nogales
OLV,Olive Branch Airport,34.9786987305,-89.78690338130001,402.0,Olive Branch
OMA,Eppley Airfield,41.3032,-95.89409599999999,984.0,Omaha
OMK,Omak Airport,48.4644012451,-119.517997742,1305.0,Omak
ONL,The O'Neill Municipal John L Baker Field,42.469898,-98.688103,2031.0,O'Neill
ONO,Ontario Municipal Airport,44.020500183105,-117.01399993896001,2193.0,Ontario
ONP,Newport Municipal Airport,44.580399,-124.057999,160.0,Newport
ONT,Ontario International Airport,34.05599975585937,-117.60099792480469,944.0,Ontario
OPF,Miami-Opa Locka Executive Airport,25.906999999999996,-80.278397,8.0,Miami
NCO,Quonset State Airport,41.597099304199,-71.412101745605,18.0,North Kingstown
ORD,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,Chicago
ORF,Norfolk International Airport,36.89459991455078,-76.20120239257812,26.0,Norfolk
ORH,Worcester Regional Airport,42.26729965209961,-71.87570190429688,1009.0,Worcester
ORL,Orlando Executive Airport,28.5455,-81.332901,113.0,Orlando
ESD,Orcas Island Airport,48.708198547399995,-122.91000366200001,31.0,Eastsound
OSC,Oscoda Wurtsmith Airport,44.451599,-83.39409599999999,633.0,Oscoda
OSH,Wittman Regional Airport,43.98440170288086,-88.55699920654297,808.0,Oshkosh
OSU,The Ohio State University Airport - Don Scott Field,40.0798,-83.072998,905.0,Columbus
OTH,Southwest Oregon Regional Airport,43.41709899902344,-124.24600219726562,17.0,North Bend
OTM,Ottumwa Regional Airport,41.10660172,-92.44789886,845.0,Ottumwa
OUN,University of Oklahoma Westheimer Airport,35.2456,-97.472099,1182.0,Norman
OVE,Oroville Municipal Airport,39.487800598145,-121.62200164795,192.0,Oroville
OWA,Owatonna Degner Regional Airport,44.12340164,-93.26059723,1145.0,Owatonna
OWB,Owensboro Daviess County Airport,37.74010086,-87.16680145,407.0,Owensboro
OWD,Norwood Memorial Airport,42.1904983521,-71.1728973389,49.0,Norwood
OWK,Central Maine Airport of Norridgewock,44.71549988,-69.86650085,270.0,Norridgewock
OCE,Ocean City Municipal Airport,38.310398101806996,-75.124000549316,11.0,Ocean City
OXC,Waterbury Oxford Airport,41.47859954834,-73.13520050048801,726.0,Oxford
OXD,Miami University Airport,39.50230026,-84.78440094,1041.0,Oxford
OXR,Oxnard Airport,34.200801849365,-119.20700073241998,45.0,Oxnard
STQ,St Marys Municipal Airport,41.412498474121,-78.502601623535,1934.0,St Marys
OZA,Ozona Municipal Airport,30.735300064087,-101.20300292969,2381.0,Ozona
OZR,Cairns AAF (Fort Rucker) Air Field,31.27569962,-85.71340179,301.0,Fort Rucker/Ozark
BSQ,Bisbee Municipal Airport,31.3640003204,-109.883003235,4780.0,Bisbee
PXL,Polacca Airport,35.7916984558,-110.422996521,5573.0,Polacca
GLB,San Carlos Apache Airport,33.353099823,-110.666999817,3261.0,Globe
HBK,Holbrook Municipal Airport,34.940700531,-110.13800048799999,5262.0,Holbrook
CWX,Cochise County Airport,32.24539948,-109.8949966,4187.0,Willcox
PAE,Snohomish County (Paine Field) Airport,47.90629959,-122.28199769999999,606.0,Everett
PAH,Barkley Regional Airport,37.06079864501953,-88.7738037109375,410.0,Paducah
PAM,Tyndall Air Force Base,30.0695991516,-85.57540130619998,17.0,Panama City
PJB,Payson Airport,34.256801605225,-111.33899688721,5157.0,Payson
PAO,Palo Alto Airport of Santa Clara County,37.461101532,-122.114997864,4.0,Palo Alto
PBF,"Pine Bluff Regional Airport, Grider Field",34.1731,-91.9356,206.0,Pine Bluff
PBG,Plattsburgh International Airport,44.6509017944336,-73.46810150146484,234.0,Plattsburgh
PBI,Palm Beach International Airport,26.68320083618164,-80.09559631347656,19.0,West Palm Beach
PVL,Pike County-Hatcher Field,37.561798100000004,-82.56639862,1473.0,Pikeville
PCD,Prairie Du Chien Municipal Airport,43.019298553466996,-91.12370300293001,661.0,Prairie Du Chien
PDK,DeKalb Peachtree Airport,33.8755989075,-84.3020019531,1003.0,Atlanta
PDT,Eastern Oregon Regional At Pendleton Airport,45.695098877,-118.84100341799999,1497.0,Pendleton
PDX,Portland International Airport,45.58869934,-122.59799960000001,31.0,Portland
PEQ,Pecos Municipal Airport,31.382400512694996,-103.51100158691,2613.0,Pecos
PGA,Page Municipal Airport,36.92610168,-111.447998,4316.0,Page
PGD,Charlotte County Airport,26.92020035,-81.99050140000001,26.0,Punta Gorda
PGR,Kirk Field,36.06290054,-90.50779724,290.0,Paragould
PGV,Pitt Greenville Airport,35.6352005,-77.38529968,26.0,Greenville
PHD,Harry Clever Field,40.470901489258,-81.419700622559,894.0,New Philadelphia
PHF,Newport News Williamsburg International Airport,37.13190079,-76.49299622,42.0,Newport News
ADR,Robert F Swinnie Airport,33.451698303200004,-79.5261993408,26.0,Andrews
PHK,Palm Beach County Glades Airport,26.78499985,-80.69339752,16.0,Pahokee
PHL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,Philadelphia
PHN,St Clair County International Airport,42.91099929999999,-82.52890015,650.0,Port Huron
PHP,Philip Airport,44.048599243164,-101.59899902344,2207.0,Philip
PHT,Henry County Airport,36.3381996155,-88.38289642330002,580.0,Paris
PHX,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,Phoenix
PIA,General Wayne A. Downing Peoria International Airport,40.664199829100006,-89.6932983398,660.0,Peoria
PIB,Hattiesburg Laurel Regional Airport,31.467100143432614,-89.33709716796875,298.0,Hattiesburg/Laurel
PIE,St Petersburg Clearwater International Airport,27.91020012,-82.68740082,11.0,St Petersburg-Clearwater
PIH,Pocatello Regional Airport,42.9098014831543,-112.59600067138672,4452.0,Pocatello
PIM,Harris County Airport,32.8406982422,-84.8824005127,902.0,Pine Mountain
PIR,Pierre Regional Airport,44.38270187,-100.2860031,1744.0,Pierre
PIT,Pittsburgh International Airport,40.49150085,-80.23290253,1203.0,Pittsburgh
PKB,Mid Ohio Valley Regional Airport,39.34510040283203,-81.43920135498047,858.0,Parkersburg
PKD,Park Rapids Municipal Konshok Field,46.9006,-95.073095,1445.0,Park Rapids
PKF,Park Falls Municipal Airport,45.955001831055,-90.42440032959,1500.0,Park Falls
PLK,M. Graham Clark Downtown Airport,36.62590027,-93.22889709,940.0,Branson / Hollister
PLN,Pellston Regional Airport of Emmet County Airport,45.57089996,-84.79669952,721.0,Pellston
PLR,St Clair County Airport,33.558799743652,-86.24909973144501,485.0,Pell City
PMB,Pembina Municipal Airport,48.94250106810001,-97.2407989502,795.0,Pembina
PMD,Palmdale Regional/USAF Plant 42 Airport,34.62939835,-118.08499909999999,2543.0,Palmdale
PMH,Greater Portsmouth Regional Airport,38.8404998779,-82.84729766850002,663.0,Portsmouth
PPM,Pompano Beach Airpark,26.247100830078,-80.11109924316399,19.0,Pompano Beach
PWY,Ralph Wenz Field,42.79550171,-109.8069992,7102.0,Pinedale
PNC,Ponca City Regional Airport,36.73199844,-97.09980011,1008.0,Ponca City
PNE,Northeast Philadelphia Airport,40.081902,-75.010597,120.0,Philadelphia
PNN,Princeton Municipal Airport,45.200698852539,-67.56439971923801,266.0,Princeton
PNS,Pensacola International Airport,30.4734,-87.1866,121.0,Pensacola
POB,Pope Field,35.1708984375,-79.014503479004,217.0,Fayetteville
POC,Brackett Field,34.091598510742,-117.78199768066001,1011.0,La Verne
POE,Polk Army Air Field,31.044799800000003,-93.1917038,330.0,Fort Polk
POF,Poplar Bluff Municipal Airport,36.773899078369006,-90.324897766113,331.0,Poplar Bluff
POU,Dutchess County Airport,41.6265983581543,-73.88420104980469,165.0,Poughkeepsie
POY,Powell Municipal Airport,44.867198944091996,-108.79299926758002,5092.0,Powell
PPA,Perry Lefors Field,35.612998962402,-100.99600219726999,3245.0,Pampa
PPF,Tri-City Airport,37.32989883,-95.5062027,900.0,Parsons
LPO,La Porte Municipal Airport,41.5724983215,-86.73449707030001,812.0,La Porte
PQI,Presque Isle International Airport,46.688999,-68.0448,534.0,Presque Isle
PGL,Trent Lott International Airport,30.462799072266,-88.529197692871,17.0,Pascagoula
PRB,Paso Robles Municipal Airport,35.67290115,-120.6269989,840.0,Paso Robles
PRC,Prescott Regional Airport - Ernest A. Love Field,34.654499,-112.41999799999999,5045.0,Prescott
PRO,Perry Municipal Airport,41.82799911,-94.15989685,1013.0,Perry
PRX,Cox Field,33.636600494385,-95.45079803466801,547.0,Paris
PSC,Tri Cities Airport,46.26470184326172,-119.11900329589844,410.0,Pasco
PSF,Pittsfield Municipal Airport,42.4268,-73.2929,1194.0,Pittsfield
PSK,New River Valley Airport,37.137298583984,-80.678497314453,2105.0,Dublin
PSM,Portsmouth International at Pease Airport,43.0778999329,-70.8233032227,100.0,Portsmouth
PSN,Palestine Municipal Airport,31.779699325562,-95.706298828125,423.0,Palestine
PGO,Stevens Field,37.28630066,-107.0559998,7664.0,Pagosa Springs
PSP,Palm Springs International Airport,33.829700469970696,-116.50700378417969,477.0,Palm Springs
PSX,Palacios Municipal Airport,28.727500915527,-96.25099945068399,14.0,Palacios
PTB,Dinwiddie County Airport,37.183799743652,-77.507400512695,193.0,Petersburg
PTK,Oakland County International Airport,42.665500640869006,-83.420097351074,980.0,Pontiac
PTN,Harry P Williams Memorial Airport,29.709499359130998,-91.33899688720699,9.0,Patterson
PTT,Pratt Regional Airport,37.70159912,-98.74690247,1953.0,Pratt
PTV,Porterville Municipal Airport,36.029598236084,-119.06300354004,442.0,Porterville
PTW,Heritage Field,40.239601,-75.556702,309.0,Pottstown
PUB,Pueblo Memorial Airport,38.289100646972656,-104.49700164794922,4726.0,Pueblo
PUC,Carbon County Regional/Buck Davis Field,39.61389923,-110.7509995,5957.0,Price
PUW,Pullman Moscow Regional Airport,46.7439,-117.110001,2556.0,Pullman/Moscow
PVC,Provincetown Municipal Airport,42.071899414099995,-70.2213973999,9.0,Provincetown
PVD,Theodore Francis Green State Airport,41.732601,-71.42040300000001,55.0,Providence
PVF,Placerville Airport,38.724201202393,-120.75299835205,2585.0,Placerville
PVU,Provo Municipal Airport,40.219200134277,-111.72299957275,4497.0,Provo
PVW,Hale County Airport,34.168098449706996,-101.71700286865,3374.0,Plainview
PWA,Wiley Post Airport,35.53419876,-97.64710236,1300.0,Oklahoma City
PWD,Sher-Wood Airport,48.790298461914,-104.53399658203001,2250.0,Plentywood
PWK,Chicago Executive Airport,42.114222,-87.901494,647.0,Chicago/Prospect Heights/Wheeling
PWM,Portland International Jetport,43.646198,-70.309303,76.0,Portland
PWT,Bremerton National Airport,47.490200042725,-122.76499938965,444.0,Bremerton
PYM,Plymouth Municipal Airport,41.909,-70.728798,148.0,Plymouth
RAC,John H Batten Airport,42.7606010437,-87.8152008057,674.0,Racine
RAL,Riverside Municipal Airport,33.95190048,-117.4449997,819.0,Riverside
RAP,Rapid City Regional Airport,44.0452995300293,-103.05699920654295,3204.0,Rapid City
RBD,Dallas Executive Airport,32.6809005737,-96.86820220950001,660.0,Dallas
RBG,Roseburg Regional Airport,43.2388000488,-123.35600280799999,529.0,Roseburg
RBL,Red Bluff Municipal Airport,40.1506996155,-122.25199890100001,352.0,Red Bluff
RBW,Lowcountry Regional Airport,32.921001434299995,-80.6406021118,101.0,Walterboro
RCA,Ellsworth Air Force Base,44.14500046,-103.1039963,3276.0,Rapid City
RCK,H H Coffield Regional Airport,30.631599426300003,-96.9897003174,474.0,Rockdale
RCR,Fulton County Airport,41.065601348899996,-86.18170166019999,790.0,Rochester
RCT,Nartron Field,43.9000015259,-85.5167007446,1055.0,Reed City
RDD,Redding Municipal Airport,40.50899887,-122.2929993,505.0,Redding
RDG,Reading Regional Carl A Spaatz Field,40.378501892089844,-75.96520233154297,344.0,Reading
RDM,Roberts Field,44.254100799999996,-121.15000149999999,3080.0,Redmond
RDR,Grand Forks Air Force Base,47.961101532,-97.4011993408,913.0,Grand Forks
RDU,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,435.0,Raleigh/Durham
REO,Rome State Airport,42.5777015686,-117.885002136,4053.0,Rome
RFD,Chicago Rockford International Airport,42.19540023803711,-89.09719848632812,742.0,Chicago/Rockford
RHI,Rhinelander Oneida County Airport,45.63119888305664,-89.46749877929688,1624.0,Rhinelander
RHV,Reid-Hillview Airport of Santa Clara County,37.332901000999996,-121.819000244,135.0,San Jose
RIC,Richmond International Airport,37.50519943237305,-77.3197021484375,167.0,Richmond
RIL,Garfield County Regional Airport,39.526299,-107.726997,5548.0,Rifle
RIV,March ARB Airport,33.880699,-117.259003,1536.0,Riverside
RIW,Riverton Regional Airport,43.064201355,-108.459999084,5525.0,Riverton
RKD,Knox County Regional Airport,44.06010056,-69.09919739,56.0,Rockland
RKP,Aransas County Airport,28.086799621599997,-97.04460144040002,24.0,Rockport
RKS,Southwest Wyoming Regional Airport,41.5942,-109.065001,6764.0,Rock Springs
RKW,Rockwood Municipal Airport,35.9222984314,-84.6896972656,1664.0,Rockwood
RME,Griffiss International Airport,43.23379898,-75.40699768,504.0,Rome
RMG,Richard B Russell Airport,34.3506011963,-85.15799713130002,644.0,Rome
RNC,Warren County Memorial Airport,35.69869995,-85.84380341,1032.0,Mc Minnville
RND,Randolph Air Force Base,29.52969933,-98.27890015,761.0,Universal City
RNO,Reno Tahoe International Airport,39.49909973144531,-119.76799774169922,4415.0,Reno
RNT,Renton Municipal Airport,47.4930992126,-122.21600341799999,32.0,Renton
ROA,Roanoke–Blacksburg Regional Airport,37.3255,-79.975403,1175.0,Roanoke
ROC,Greater Rochester International Airport,43.118900299072266,-77.67240142822266,559.0,Rochester
ROG,Rogers Municipal Airport-Carter Field,36.37229919,-94.10690308,1359.0,Rogers
ROW,Roswell International Air Center Airport,33.30160140991211,-104.53099822998048,3671.0,Roswell
ROX,Roseau Municipal Rudy Billberg Field,48.85599899,-95.69699859999999,1060.0,Roseau
RIE,Rice Lake Regional Airport - Carl's Field,45.418999,-91.773499,1109.0,Rice Lake
RPX,Roundup Airport,46.475095,-108.54149699999999,3500.0,Roundup
WBR,Roben Hood Airport,43.722599029499996,-85.50409698490002,990.0,Big Rapids
RQO,El Reno Regional Airport,35.47269821,-98.00579834,1420.0,El Reno
RRL,Merrill Municipal Airport,45.1988983154,-89.7128982544,1318.0,Merrill
